src_port,dst_port,bytes_sent,bytes_received,is_internal_traffic,label,has_url,protocol_ICMP,protocol_TCP,protocol_UDP,hour,day_of_week,is_weekend,is_night,total_bytes,bytes_ratio,port_diff,src_port_is_well_known,dst_port_is_well_known,src_port_is_ephemeral,dst_port_is_ephemeral,dst_port_common,src_port_common
53,445,3676,7700,0,0,1,0,1,0,14,3,0,0,11376,0.4773406051162187,392,1,1,0,0,1,1
19563,53,511,1308,0,0,1,0,1,0,14,3,0,0,1819,0.39037433155080214,19510,0,1,0,0,1,0
1433,443,2758,1732,0,0,1,0,0,1,14,3,0,0,4490,1.591459896133872,990,0,1,0,0,1,1
32192,443,40879,105628,0,0,0,0,1,0,14,3,0,0,146507,0.38700546251502904,31749,0,1,0,0,1,0
24299,21,18239,49942,1,0,1,0,1,0,14,3,0,0,68181,0.3651963238091424,24278,0,1,0,0,1,0
80,1433,73380,93005,0,0,1,0,1,0,14,3,0,0,166385,0.7889813560415457,1353,1,0,0,0,1,1
25439,15784,49157,77805,0,0,1,0,1,0,14,3,0,0,126962,0.6317893221602447,9655,0,0,0,0,0,0
21185,3389,7958,1459,0,0,1,0,1,0,15,3,0,0,9417,5.450684931506849,17796,0,0,0,0,1,0
28540,3306,10071,33360,1,0,1,0,1,0,16,3,0,0,43431,0.30187944006474626,25234,0,0,0,0,1,0
12438,25,11890,16886,0,0,1,0,1,0,17,3,0,0,28776,0.7040919050156925,12413,0,1,0,0,1,0
55979,53,449078,1815781,0,0,1,0,1,0,17,3,0,0,2264859,0.2473193367926326,55926,0,1,1,0,1,0
56368,53,66523,224355,1,0,0,0,1,0,17,3,0,0,290878,0.29650644511401525,56315,0,1,1,0,1,0
23382,443,454384,1021996,0,0,0,0,0,1,18,3,0,0,1476380,0.4446040448259633,22939,0,1,0,0,1,0
56763,25,84562,209829,0,0,1,0,1,0,18,3,0,0,294391,0.40300243053900775,56738,0,1,1,0,1,0
5846,80,19895,79529,0,0,1,0,0,1,18,3,0,0,99424,0.2501571733936879,5766,0,1,0,0,1,0
27156,443,4311,2660,0,0,1,0,1,0,18,3,0,0,6971,1.6200676437429538,26713,0,1,0,0,1,0
61143,3389,30407,39488,0,0,1,0,1,0,18,3,0,0,69895,0.7700119020486718,57754,0,0,1,0,1,0
9706,443,19982,20213,0,0,0,0,1,0,18,3,0,0,40195,0.9885228059760562,9263,0,1,0,0,1,0
61519,21,18961,16735,0,0,1,0,1,0,18,3,0,0,35696,1.1329469407265775,61498,0,1,1,0,1,0
54318,3389,15763,54369,0,0,1,0,1,0,19,3,0,0,70132,0.28992091226779476,50929,0,0,1,0,1,0
3389,443,825,2987,0,0,1,0,1,0,19,3,0,0,3812,0.2761044176706827,2946,0,1,0,0,1,1
61782,445,165602,470598,0,0,1,0,1,0,19,3,0,0,636200,0.35189620037441643,61337,0,1,1,0,1,0
9535,1433,20318,5951,1,0,1,0,0,1,19,3,0,0,26269,3.4136424731182795,8102,0,0,0,0,1,0
57716,80,2292,2382,0,0,1,0,0,1,19,3,0,0,4674,0.9618128409567772,57636,0,1,1,0,1,0
36522,25,47611,10555,0,0,1,0,1,0,19,3,0,0,58166,4.510325881015536,36497,0,1,0,0,1,0
43701,22,5600,5002,0,0,0,0,1,0,19,3,0,0,10602,1.119328402958225,43679,0,1,0,0,1,0
38784,21,54145,177462,0,0,1,0,1,0,19,3,0,0,231607,0.30510585305105853,38763,0,1,0,0,1,0
23851,1433,90278,337483,1,0,1,1,0,0,20,3,0,0,427761,0.2675030519965391,22418,0,0,0,0,1,0
21,3389,112579,282883,1,0,0,0,0,1,20,3,0,0,395462,0.39796877872202036,3368,1,0,0,0,1,1
53,21,17026,8009,0,0,0,0,0,1,20,3,0,0,25035,2.125593008739076,32,1,1,0,0,1,1
14139,16,7101,1339,0,1,0,0,1,0,20,3,0,0,8440,5.299253731343284,14123,0,1,0,0,0,0
15958,80,8096,17842,0,0,0,0,1,0,21,3,0,0,25938,0.45373535840385587,15878,0,1,0,0,1,0
39782,53,6932,25830,0,0,0,0,1,0,21,3,0,0,32762,0.2683597228136735,39729,0,1,0,0,1,0
27949,80,21427,50597,0,0,1,0,1,0,21,3,0,0,72024,0.4234752361753429,27869,0,1,0,0,1,0
3389,80,15757,62667,0,0,0,0,0,1,21,3,0,0,78424,0.25143613965660305,3309,0,1,0,0,1,1
7772,80,5881,13511,0,0,1,0,1,0,21,3,0,0,19392,0.435242747187685,7692,0,1,0,0,1,0
3389,25,3533,1860,0,0,0,0,0,1,21,3,0,0,5393,1.8984416980118215,3364,0,1,0,0,1,1
26121,22,18508,20729,0,0,1,0,1,0,21,3,0,0,39237,0.8928123492522914,26099,0,1,0,0,1,0
17574,1433,10995,5829,0,0,1,0,0,1,21,3,0,0,16824,1.885934819897084,16141,0,0,0,0,1,0
52585,3389,3546,611,0,0,1,0,1,0,21,3,0,0,4157,5.794117647058823,49196,0,0,1,0,1,0
10123,53,83192,198272,0,0,1,0,1,0,22,3,0,1,281464,0.41958310006909666,10070,0,1,0,0,1,0
54306,1433,375250,1199902,0,0,1,0,1,0,22,3,0,1,1575152,0.3127336126336879,52873,0,0,1,0,1,0
53183,21,102758,227524,0,0,1,0,1,0,22,3,0,1,330282,0.4516338863861114,53162,0,1,1,0,1,0
4680,445,6958,24384,0,0,1,0,1,0,22,3,0,1,31342,0.28533934795981136,4235,0,1,0,0,1,0
50509,22,20325,41352,0,0,1,0,1,0,22,3,0,1,61677,0.49150001209102123,50487,0,1,1,0,1,0
37126,53,259026,238761,0,0,1,0,1,0,23,3,0,1,497787,1.0848711268962399,37073,0,1,0,0,1,0
33502,1433,3368,10020,0,0,1,0,1,0,23,3,0,1,13388,0.33609420217543157,32069,0,0,0,0,1,0
53,3389,77045,102020,0,0,1,0,1,0,23,3,0,1,179065,0.7551876574430755,3336,1,0,0,0,1,1
21627,21,2171,6711,0,0,1,0,1,0,23,3,0,1,8882,0.32345053635280097,21606,0,1,0,0,1,0
443,445,325937,642310,0,0,1,0,0,1,23,3,0,1,968247,0.507444213161537,2,1,1,0,0,1,1
32438,443,11064,28572,1,0,1,0,0,1,23,3,0,1,39636,0.3872187029713366,31995,0,1,0,0,1,0
1474,80,779548,1608321,0,0,1,0,1,0,23,3,0,1,2387869,0.48469647247255215,1394,0,1,0,0,1,0
34754,1433,349724,1283092,0,0,1,0,1,0,23,3,0,1,1632816,0.27256325145566224,33321,0,0,0,0,1,0
2029,3389,18577,6416,0,0,1,0,1,0,0,4,0,1,24993,2.894966495247,1360,0,0,0,0,1,0
23408,3306,6967,6699,0,0,1,0,1,0,0,4,0,1,13666,1.0398507462686568,20102,0,0,0,0,1,0
3608,21,30080,51337,0,0,1,0,1,0,0,4,0,1,81417,0.5859207604503487,3587,0,1,0,0,1,0
1433,21,16510,49662,0,0,1,0,1,0,0,4,0,1,66172,0.3324406499808711,1412,0,1,0,0,1,1
11750,25,11585,34516,0,0,1,0,1,0,0,4,0,1,46101,0.3356317177043196,11725,0,1,0,0,1,0
3306,80,1551,3062,0,0,1,0,1,0,0,4,0,1,4613,0.5063663075416258,3226,0,1,0,0,1,1
31518,1433,9669,10026,0,0,1,0,1,0,0,4,0,1,19695,0.964296399720754,30085,0,0,0,0,1,0
33190,3389,3726,13136,0,0,1,0,1,0,1,4,0,1,16862,0.28362639872116924,29801,0,0,0,0,1,0
53,1433,53243,122195,0,0,1,0,1,0,1,4,0,1,175438,0.4357180267766539,1380,1,0,0,0,1,1
22342,1433,107550,366116,0,0,1,0,1,0,1,4,0,1,473666,0.2937585525938429,20909,0,0,0,0,1,0
54739,80,72048,301839,0,0,1,0,1,0,1,4,0,1,373887,0.23869599787967136,54659,0,1,1,0,1,0
5052,22,38093,77892,0,0,0,0,1,0,1,4,0,1,115985,0.4890426610863621,5030,0,1,0,0,1,0
5057,53,5627,2752,0,0,0,0,1,0,1,4,0,1,8379,2.0439520523065746,5004,0,1,0,0,1,0
47681,80,30596,97690,0,0,1,0,0,1,1,4,0,1,128286,0.3131915939032255,47601,0,1,0,0,1,0
6007,80,78309,112594,0,0,1,0,1,0,2,4,0,1,190903,0.695492695057507,5927,0,1,0,0,1,0
1433,80,8621,19715,0,0,1,0,1,0,3,4,0,1,28336,0.43725907892067356,1353,0,1,0,0,1,1
35956,1433,26645,21818,0,0,1,0,1,0,3,4,0,1,48463,1.2211833722902057,34523,0,0,0,0,1,0
3389,1433,17452,6675,0,0,1,0,1,0,3,4,0,1,24127,2.614140203714799,1956,0,0,0,0,1,1
25,443,314829,1292009,0,0,1,0,1,0,3,4,0,1,1606838,0.24367381057422155,418,1,1,0,0,1,1
21,443,86032,155764,0,0,1,0,1,0,3,4,0,1,241796,0.5523191987930537,422,1,1,0,0,1,1
2996,443,58375,196547,1,0,1,0,0,1,3,4,0,1,254922,0.29700124142703055,2553,0,1,0,0,1,0
64257,53,1412,1745,0,0,1,0,1,0,3,4,0,1,3157,0.8087056128293242,64204,0,1,1,0,1,0
26940,443,29043,23974,1,0,1,0,0,1,3,4,0,1,53017,1.2113868613138685,26497,0,1,0,0,1,0
37479,445,17188,41563,0,0,1,0,1,0,3,4,0,1,58751,0.41353094023674336,37034,0,1,0,0,1,0
43391,21,16952,19481,0,0,1,1,0,0,4,4,0,1,36433,0.8701365362899086,43370,0,1,0,0,1,0
445,3389,1805,4267,0,0,0,0,1,0,4,4,0,1,6072,0.4229147141518276,2944,1,0,0,0,1,1
15308,53,3864,12984,0,0,1,0,0,1,4,4,0,1,16848,0.29757412398921834,15255,0,1,0,0,1,0
60653,1433,19755,37491,0,0,1,0,1,0,4,4,0,1,57246,0.5269124079803691,59220,0,0,1,0,1,0
14171,443,131002,298733,0,0,1,0,1,0,4,4,0,1,429735,0.4385239042090957,13728,0,1,0,0,1,0
3389,21,8562,26114,0,0,1,0,1,0,4,4,0,1,34676,0.32785755313038484,3368,0,1,0,0,1,1
3718,1433,11615,25936,1,0,1,0,0,1,4,4,0,1,37551,0.44781586151058334,2285,0,0,0,0,1,0
23072,3306,380692,706362,1,0,0,0,0,1,4,4,0,1,1087054,0.5389466888837608,19766,0,0,0,0,1,0
3306,1433,13699,7727,0,0,0,0,1,0,5,4,0,1,21426,1.772644927536232,1873,0,0,0,0,1,1
48664,3306,17924,23526,0,0,1,0,0,1,5,4,0,1,41450,0.7618480894291665,45358,0,0,0,0,1,0
59706,3666,18317,10663,0,0,0,0,1,0,5,4,0,1,28980,1.7176481620405102,56040,0,0,1,0,0,0
13504,80,2558,8065,0,0,1,0,1,0,5,4,0,1,10623,0.3171336474088768,13424,0,1,0,0,1,0
8527,445,54988,83441,0,0,1,0,1,0,5,4,0,1,138429,0.6589966683444788,8082,0,1,0,0,1,0
47446,1433,7749,2571,0,0,1,0,1,0,6,4,0,0,10320,3.0128304821150858,46013,0,0,0,0,1,0
18912,53,20991,74857,0,0,1,0,0,1,6,4,0,0,95848,0.2804109113254428,18859,0,1,0,0,1,0
1688,3306,44846,21533,0,0,0,0,1,0,6,4,0,0,66379,2.08256710318566,1618,0,0,0,0,1,0
1433,22,492915,601745,0,0,1,0,1,0,6,4,0,0,1094660,0.8191412988204325,1411,0,1,0,0,1,1
35374,25,2674,3473,0,0,0,0,1,0,6,4,0,0,6147,0.7697179044329303,35349,0,1,0,0,1,0
42705,3389,87901,30246,0,0,1,0,1,0,6,4,0,0,118147,2.9061063907164346,39316,0,0,0,0,1,0
4410,53,88429,160956,0,0,1,0,1,0,6,4,0,0,249385,0.5493951800791516,4357,0,1,0,0,1,0
61767,22,7933,3234,0,0,0,0,1,0,7,4,0,0,11167,2.452241112828439,61745,0,1,1,0,1,0
3687,445,57480,74069,0,0,0,0,1,0,7,4,0,0,131549,0.7760226812474686,3242,0,1,0,0,1,0
24762,21,305436,1018897,0,0,0,0,0,1,7,4,0,0,1324333,0.29977092898405927,24741,0,1,0,0,1,0
38226,1433,6477,1822,0,1,1,1,0,0,8,4,0,0,8299,3.552934722984092,36793,0,0,0,0,1,0
21,53,32414,12629,0,0,1,0,1,0,8,4,0,0,45043,2.5664291369754553,32,1,1,0,0,1,1
445,3389,42094,62524,0,0,1,0,1,0,8,4,0,0,104618,0.673234706117553,2944,1,0,0,0,1,1
64632,53,51776,125395,1,0,1,0,1,0,8,4,0,0,177171,0.4128999330122173,64579,0,1,1,0,1,0
26813,1433,75422,30887,1,0,0,0,1,0,8,4,0,0,106309,2.4417896917896917,25380,0,0,0,0,1,0
28628,445,28741,13263,0,0,1,0,1,0,8,4,0,0,42004,2.166842581423402,28183,0,1,0,0,1,0
57853,22,50086,43935,0,0,1,0,1,0,8,4,0,0,94021,1.139976329206118,57831,0,1,1,0,1,0
53,21,5123,590,1,0,1,0,1,0,9,4,0,0,5713,8.668358714043993,32,1,1,0,0,1,1
443,21,28635,23218,0,0,1,0,0,1,9,4,0,0,51853,1.2332572462207674,422,1,1,0,0,1,1
56270,3389,10278,36299,0,0,1,0,1,0,9,4,0,0,46577,0.28314049586776857,52881,0,0,1,0,1,0
1043,3306,3078,8358,0,0,1,0,1,0,10,4,0,0,11436,0.36822586433783944,2263,0,0,0,0,1,0
445,21,9753,6945,0,0,0,0,0,1,10,4,0,0,16698,1.4041174776849985,424,1,1,0,0,1,1
49500,443,33898,27082,0,0,1,0,1,0,11,4,0,0,60980,1.2516338662629694,49057,0,1,1,0,1,0
17294,25,44235,81239,0,0,1,0,1,0,11,4,0,0,125474,0.5444977843426884,17269,0,1,0,0,1,0
53,3306,2894,2591,1,0,0,0,1,0,11,4,0,0,5485,1.1165123456790123,3253,1,0,0,0,1,1
15296,21,4913,19482,1,0,1,1,0,0,11,4,0,0,24395,0.25216855720371606,15275,0,1,0,0,1,0
54021,25,70224,154751,0,0,1,0,1,0,11,4,0,0,224975,0.45378411910669975,53996,0,1,1,0,1,0
62906,21,49664,16987,1,0,0,0,0,1,12,4,0,0,66651,2.923475394396044,62885,0,1,1,0,1,0
46291,25,91068,244208,0,0,1,0,1,0,12,4,0,0,335276,0.37291008930874786,46266,0,1,0,0,1,0
30501,3389,196521,664658,0,0,1,0,1,0,12,4,0,0,861179,0.29567191597495857,27112,0,0,0,0,1,0
43509,25,52084,66672,0,0,1,0,1,0,12,4,0,0,118756,0.7811857873502017,43484,0,1,0,0,1,0
62629,3306,11342,12430,0,0,1,0,1,0,12,4,0,0,23772,0.9123964282841284,59323,0,0,1,0,1,0
38025,22,26469,15794,0,0,1,0,0,1,13,4,0,0,42263,1.6757834757834758,38003,0,1,0,0,1,0
62919,22,313588,1112203,0,0,1,0,1,0,13,4,0,0,1425791,0.2819518721385645,62897,0,1,1,0,1,0
1433,443,1836034,7472287,0,0,1,0,1,0,13,4,0,0,9308321,0.24571242436051716,990,0,1,0,0,1,1
37108,445,46210,102136,1,0,1,0,1,0,14,4,0,0,148346,0.4524315380322508,36663,0,1,0,0,1,0
12242,608,20296,21954,0,1,1,0,0,1,14,4,0,0,42250,0.9244363470735596,11634,0,1,0,0,0,0
32172,443,70342,237462,0,0,1,0,1,0,14,4,0,0,307804,0.2962229905290508,31729,0,1,0,0,1,0
27853,1433,22881,33783,0,0,0,0,0,1,14,4,0,0,56664,0.6772732654511011,26420,0,0,0,0,1,0
30535,1433,141799,569043,0,0,1,0,1,0,14,4,0,0,710842,0.24918811199133986,29102,0,0,0,0,1,0
4816,443,110511,335195,1,0,1,0,1,0,14,4,0,0,445706,0.32969068843303617,4373,0,1,0,0,1,0
49311,443,38832,148667,1,0,0,0,1,0,14,4,0,0,187499,0.26119945112599885,48868,0,1,1,0,1,0
46728,1433,13242,8794,0,0,1,0,1,0,15,4,0,0,22036,1.5056281978396817,45295,0,0,0,0,1,0
60081,25,1933,1529,0,0,1,0,1,0,15,4,0,0,3462,1.2633986928104575,60056,0,1,1,0,1,0
35014,445,71101,99363,0,0,1,0,1,0,15,4,0,0,170464,0.7155609677549213,34569,0,1,0,0,1,0
3389,3306,30963,94493,0,0,0,0,1,0,15,4,0,0,125456,0.3276715981967109,83,0,0,0,0,1,1
445,22,6765,10619,1,0,1,1,0,0,16,4,0,0,17384,0.6370056497175142,423,1,1,0,0,1,1
30271,445,3612,10017,0,0,0,0,1,0,16,4,0,0,13629,0.36055100818526653,29826,0,1,0,0,1,0
53,22,63468,106805,0,0,0,0,1,0,16,4,0,0,170273,0.5942362788607382,31,1,1,0,0,1,1
3306,80,1699,1742,0,0,1,0,1,0,16,4,0,0,3441,0.9747561675272519,3226,0,1,0,0,1,1
24020,445,35575,144382,0,0,1,0,1,0,16,4,0,0,179957,0.24639327344631987,23575,0,1,0,0,1,0
42455,25,84938,153728,0,0,1,0,1,0,17,4,0,0,238666,0.5525177422607316,42430,0,1,0,0,1,0
11175,22,53094,42269,0,0,1,0,1,0,17,4,0,0,95363,1.256068133427963,11153,0,1,0,0,1,0
39916,25,11787,24197,0,0,1,0,1,0,17,4,0,0,35984,0.48710637242747334,39891,0,1,0,0,1,0
53,445,2983,6191,0,0,1,0,1,0,17,4,0,0,9174,0.481750645994832,392,1,1,0,0,1,1
63395,53,19461141,29038238,0,1,1,0,1,0,17,4,0,0,48499379,0.6701901241325274,63342,0,1,1,0,1,0
53,3306,150367,517608,0,0,1,0,1,0,17,4,0,0,667975,0.29050306312293644,3253,1,0,0,0,1,1
443,445,8809,2903,1,0,0,0,1,0,17,4,0,0,11712,3.0334022038567494,2,1,1,0,0,1,1
22656,22,49565,190740,0,0,1,0,1,0,18,4,0,0,240305,0.25985498660487255,22634,0,1,0,0,1,0
38206,53,276626,182874,0,0,1,0,1,0,18,4,0,0,459500,1.5126507177033492,38153,0,1,0,0,1,0
31772,22,37879,61690,0,0,1,0,1,0,18,4,0,0,99569,0.6140117683292539,31750,0,1,0,0,1,0
31251,443,11672,28657,0,0,1,0,1,0,18,4,0,0,40329,0.4072859236513364,30808,0,1,0,0,1,0
59555,445,116467,64564,0,0,1,0,1,0,18,4,0,0,181031,1.8038720669093162,59110,0,1,1,0,1,0
3389,53,6767,25244,1,0,1,0,1,0,18,4,0,0,32011,0.2680530798177857,3336,0,1,0,0,1,1
40334,21,2759,1454,0,0,0,0,1,0,19,4,0,0,4213,1.8962199312714776,40313,0,1,0,0,1,0
51049,22,80798,212096,0,0,1,0,1,0,19,4,0,0,292894,0.38094833967477143,51027,0,1,1,0,1,0
50153,445,11500,8480,0,0,1,0,1,0,19,4,0,0,19980,1.3559721730927956,49708,0,1,1,0,1,0
80,443,13274,28372,0,0,1,0,1,0,19,4,0,0,41646,0.4678391428470729,363,1,1,0,0,1,1
17668,3306,8077,18646,0,0,1,0,1,0,20,4,0,0,26723,0.43315278597093365,14362,0,0,0,0,1,0
80,445,10337,14308,1,0,1,0,1,0,20,4,0,0,24645,0.7224124676776854,365,1,1,0,0,1,1
19179,443,207908,698920,1,0,1,0,1,0,20,4,0,0,906828,0.29746995726269493,18736,0,1,0,0,1,0
46166,445,314896,828130,0,0,1,0,1,0,20,4,0,0,1143026,0.38024901857314847,45721,0,1,0,0,1,0
57925,25,389245,287653,0,0,1,0,1,0,21,4,0,0,676898,1.3531708232807471,57900,0,1,1,0,1,0
2006,53,126019,207485,0,0,1,0,1,0,21,4,0,0,333504,0.6073614605322769,1953,0,1,0,0,1,0
53028,3389,46445,160634,1,0,1,0,1,0,22,4,0,1,207079,0.28913375042798894,49639,0,0,1,0,1,0
445,53,2226,4985,0,0,0,0,1,0,23,4,0,1,7211,0.4464500601684717,392,1,1,0,0,1,1
19529,3389,16316,19110,0,0,1,0,1,0,23,4,0,1,35426,0.8537491497043588,16140,0,0,0,0,1,0
45528,25,694402,1499835,0,0,0,0,1,0,0,5,1,1,2194237,0.4629852863913121,45503,0,1,0,0,1,0
2303,80,10970,26691,1,0,1,0,1,0,0,5,1,1,37661,0.4109845646635696,2223,0,1,0,0,1,0
63818,3389,248359,79033,1,0,0,0,0,1,1,5,1,1,327392,3.1424323708783564,60429,0,0,1,0,1,0
51394,3389,24054,64783,0,0,1,0,1,0,1,5,1,1,88837,0.3712953815756977,48005,0,0,1,0,1,0
52960,3389,303,1110,0,0,1,0,1,0,1,5,1,1,1413,0.2727272727272727,49571,0,0,1,0,1,0
41488,53,61376,225944,0,0,1,0,1,0,2,5,1,1,287320,0.27164132864192614,41435,0,1,0,0,1,0
48964,25,167043,116288,1,0,1,0,0,1,2,5,1,1,283331,1.4364471274153188,48939,0,1,0,0,1,0
7976,25,20365,72349,0,0,1,0,0,1,2,5,1,1,92714,0.2814789219073946,7951,0,1,0,0,1,0
60035,1433,158400,123036,0,0,1,0,1,0,3,5,1,1,281436,1.287417606085974,58602,0,0,1,0,1,0
52527,22,1527,5974,0,0,1,0,0,1,3,5,1,1,7501,0.25556485355648534,52505,0,1,1,0,1,0
37534,3306,2399,2014,0,0,1,0,1,0,3,5,1,1,4413,1.1905707196029778,34228,0,0,0,0,1,0
52947,22,30570,87921,0,0,1,0,1,0,3,5,1,1,118491,0.3476945474397762,52925,0,1,1,0,1,0
16798,1433,47258,61777,1,0,0,0,1,0,3,5,1,1,109035,0.7649648742270712,15365,0,0,0,0,1,0
55468,443,193015,396577,0,0,1,0,1,0,3,5,1,1,589592,0.48670122901421664,55025,0,1,1,0,1,0
15273,53,61223,86497,0,1,1,0,1,0,3,5,1,1,147720,0.7077967120627067,15220,0,1,0,0,1,0
21,445,3262,2667,0,0,0,0,1,0,3,5,1,1,5929,1.22263868065967,424,1,1,0,0,1,1
63715,21,30973,92358,0,0,1,0,1,0,3,5,1,1,123331,0.33535443216145694,63694,0,1,1,0,1,0
48743,1433,57593,97428,0,0,1,0,1,0,3,5,1,1,155021,0.5911278982643772,47310,0,0,0,0,1,0
55129,80,1097,1829,1,0,1,0,0,1,4,5,1,1,2926,0.5994535519125683,55049,0,1,1,0,1,0
12215,17958,20541,49434,0,0,1,0,1,0,4,5,1,1,69975,0.4155153231516132,5743,0,0,0,0,0,0
48442,1433,12875,28883,1,0,1,0,1,0,5,5,1,1,41758,0.44574851128652543,47009,0,0,0,0,1,0
1433,445,7727,10976,0,0,1,0,1,0,5,5,1,1,18703,0.7039263915459597,988,0,1,0,0,1,1
28144,3389,48924,15114,0,0,1,0,1,0,6,5,1,0,64038,3.2367846510089313,24755,0,0,0,0,1,0
54328,80,3499,14146,0,0,1,0,1,0,6,5,1,0,17645,0.24733158973633987,54248,0,1,1,0,1,0
60803,53,42916,123584,0,0,0,0,0,1,6,5,1,0,166500,0.347258971558037,60750,0,1,1,0,1,0
20736,21,53916,122685,0,0,1,0,0,1,6,5,1,0,176601,0.4394633454509887,20715,0,1,0,0,1,0
3306,3306,124744,404109,0,0,0,0,0,1,6,5,1,0,528853,0.30868822845264904,0,0,0,0,0,1,1
54736,80,3650,2403,0,0,1,0,1,0,6,5,1,0,6053,1.5183028286189684,54656,0,1,1,0,1,0
28560,18283,1981,6901,0,0,0,0,1,0,7,5,1,0,8882,0.2870182555780933,10277,0,0,0,0,0,0
42842,443,34414,35838,0,0,0,0,1,0,7,5,1,0,70252,0.9602388459499428,42399,0,1,0,0,1,0
63502,80,13932,39257,0,0,1,0,1,0,7,5,1,0,53189,0.35488308115543327,63422,0,1,1,0,1,0
41203,443,2290407,3608188,0,0,1,0,1,0,7,5,1,0,5898595,0.6347802179985583,40760,0,1,0,0,1,0
52808,21,45871,31520,0,0,1,0,1,0,8,5,1,0,77391,1.4552520541860983,52787,0,1,1,0,1,0
58815,22,24174,81389,0,0,1,0,0,1,8,5,1,0,105563,0.2970143752303723,58793,0,1,1,0,1,0
64894,3306,16705,68772,0,0,0,0,1,0,8,5,1,0,85477,0.2429005569045992,61588,0,0,1,0,1,0
62404,3306,3137,3885,1,0,1,0,1,0,9,5,1,0,7022,0.8072568193515183,59098,0,0,1,0,1,0
26970,25,54296,141169,0,0,0,0,1,0,9,5,1,0,195465,0.384614294821846,26945,0,1,0,0,1,0
61984,80,19406,14080,1,0,1,0,1,0,9,5,1,0,33486,1.3781691641218663,61904,0,1,1,0,1,0
30981,80,19432,22637,0,0,0,0,0,1,9,5,1,0,42069,0.8583797155225726,30901,0,1,0,0,1,0
30882,22,25619,60194,0,0,0,0,1,0,9,5,1,0,85813,0.42560013290140375,30860,0,1,0,0,1,0
4018,22,31380,73130,0,0,1,0,1,0,9,5,1,0,104510,0.42909299749764124,3996,0,1,0,0,1,0
55816,25,1362,911,0,0,1,0,1,0,9,5,1,0,2273,1.493421052631579,55791,0,1,1,0,1,0
47180,3389,84055,318889,0,0,1,0,1,0,10,5,1,0,402944,0.2635861895951582,43791,0,0,0,0,1,0
35094,53,5685,4356,0,0,1,0,1,0,10,5,1,0,10041,1.3047968785861832,35041,0,1,0,0,1,0
48711,1433,17661,41259,0,0,1,0,0,1,10,5,1,0,58920,0.42804168686379057,47278,0,0,0,0,1,0
40428,3389,172378,141129,0,0,1,0,1,0,10,5,1,0,313507,1.2214128817402394,37039,0,0,0,0,1,0
42602,39243,379692,1524765,0,0,1,0,1,0,10,5,1,0,1904457,0.24901657041145986,3359,0,0,0,0,0,0
1894,3306,1449,3360,1,0,1,0,1,0,10,5,1,0,4809,0.43112168997322226,1412,0,0,0,0,1,0
3389,80,23118,41095,0,0,0,0,1,0,10,5,1,0,64213,0.562536499902667,3309,0,1,0,0,1,1
59201,3389,34086,27449,0,0,1,0,1,0,10,5,1,0,61535,1.2417486338797814,55812,0,0,1,0,1,0
29209,3306,1974,351,0,0,1,0,1,0,11,5,1,0,2325,5.607954545454546,25903,0,0,0,0,1,0
17232,25,79550,10186,0,0,0,0,1,0,11,5,1,0,89736,7.808972219495435,17207,0,1,0,0,1,0
55850,22,26529,32938,0,0,0,0,0,1,11,5,1,0,59467,0.8053978566440997,55828,0,1,1,0,1,0
30262,3306,30051,126104,1,0,0,0,1,0,12,5,1,0,156155,0.23830141548709408,26956,0,0,0,0,1,0
2799,80,5074,2439,0,0,0,0,0,1,12,5,1,0,7513,2.0795081967213114,2719,0,1,0,0,1,0
64502,25,42643,144917,1,0,1,0,0,1,12,5,1,0,187560,0.2942560620488828,64477,0,1,1,0,1,0
21,21,84217,97169,0,0,0,0,1,0,12,5,1,0,181386,0.8666975403931254,0,1,1,0,0,1,1
51360,22,27002,8920,0,0,0,0,1,0,12,5,1,0,35922,3.026790718529313,51338,0,1,1,0,1,0
35470,3389,9678,11969,0,0,1,0,0,1,12,5,1,0,21647,0.8085213032581454,32081,0,0,0,0,1,0
61723,22,10963,23013,1,0,0,0,0,1,13,5,1,0,33976,0.4763622143043365,61701,0,1,1,0,1,0
64916,443,31339,26325,1,0,1,0,1,0,13,5,1,0,57664,1.190420116994606,64473,0,1,1,0,1,0
22,443,23815,37566,1,0,1,0,1,0,13,5,1,0,61381,0.6339340378523705,421,1,1,0,0,1,1
34208,21,93687,101201,0,0,1,0,0,1,13,5,1,0,194888,0.9257425742574258,34187,0,1,0,0,1,0
80,1433,10214,22467,0,0,1,0,1,0,13,5,1,0,32681,0.4546021007655332,1353,1,0,0,0,1,1
8180,25,3135,7041,0,0,1,0,0,1,13,5,1,0,10176,0.4451860266969611,8155,0,1,0,0,1,0
52212,443,39144,60858,0,0,1,0,1,0,13,5,1,0,100002,0.6431916396917465,51769,0,1,1,0,1,0
20135,21,10259,35299,0,0,1,0,1,0,14,5,1,0,45558,0.2906232294617564,20114,0,1,0,0,1,0
17246,25,77179,70175,1,0,1,0,1,0,14,5,1,0,147354,1.0997919516643866,17221,0,1,0,0,1,0
45151,21,22293,12605,0,0,0,0,1,0,14,5,1,0,34898,1.7684435982865303,45130,0,1,0,0,1,0
25,21,62799,138045,0,0,0,0,1,0,14,5,1,0,200844,0.45491357953146055,4,1,1,0,0,1,1
21,80,4346,11531,0,0,1,0,1,0,14,5,1,0,15877,0.37686437738466877,59,1,1,0,0,1,1
